,user,date,comment
1456,Lalmohan,11 Apr 2011 11:50 ,"sorry sankuthere is only SPECULATION about a meltdown, there is SPECULATION about broken containment and there clearly is some degree of airborne and waterborne radiation, the extent and causes of which have been fairly well documented.  None of the various experts being quoted seem to have been anywhere near to Fukushima, and in most cases any NPP in the recent pastthe phrase meltdown itself is quite excitingly dramatic isnt it?  And I remain impressed by your ability to know more than the Japanese government and all the various agencies working on the site.  Clearly there are superior sources of information making their way out to the world and finding their way to you, which is perhaps why you continue your abusive tone with everyone here"
1457,arnab,11 Apr 2011 11:52 ,"Sanku wrote:.-==================--I will leave this as an exercise to you to find out which Japanese media called it a meltdown. BTW every one is calling it a partial meltdown now, a beautiful phrase, just like almost virgin.  Here's one morehttp://www.trust.org/alertnet/news/japa ... um=twitterJapan says may extend nuclear evacuationsYour 'evacuation' story is irrelevant. They are saying to change the standards to 10 msv from 50 msv currently, to begin evacuations. Please show us the Kyoda quote of a melt down (You were big on direct quotes not so long ago)  alas a 'partial' melt down means some of the tubes housing the pellets may have melted. It is different from a reactor melt down which happenned in Chernobyl (which causes such angst) http://www.nytimes.com/2011/03/23/busin ... gewanted=1In April 1986, as workers and engineers scrambled to keep the Chernobyl nuclear power plant’s molten radioactive uranium from burrowing into the earth — the so-called China syndrome — a Soviet physicist on the scene devised a makeshift solution for containing remnants of the liquefied core.In the end the improvised core-catcher was not needed. The melted fuel burned through three stories of the reactor’s basement but stopped at the foundation — where the mass remains so highly radioactive that scientists still cannot approach it. To put it in your argument. Calling Fukishima a meltdown is akin to arguing the alleged 'partial fizzle'  was actually a thermo nuclear explosion because some fusion occured "
1458,Sanku,11 Apr 2011 12:14 ,"Lalmohan wrote:sorry sankuthere is only SPECULATION about a meltdown, there is SPECULATION about broken containment and there clearly is some degree of airborne and waterborne radiation, the extent and causes of which have been fairly well documented.  None of the various experts being quoted seem to have been anywhere near to Fukushima, and in most cases any NPP in the recent pastSorry Sir, if you want CONFIRMATION that MELTDOWN has happened, it will be only after 2 years or more (or never) -- the TMI CONFIRMATION came TWO YEARS after the incident.In this case the matter is complicated by TEPCO's track and present record of being economical with the truth.It however is fairly CLEAR that IT DOES NOT MATTER if Japan Govt DOES NOT CONFIRM. And I remain impressed by your ability to know more than the Japanese government and all the various agencies working on the site.Lalmohan-ji; I am remain un-impressed by YOUR take on ascribing 1000+ reports in ALL media including all manners of Nuclear experts to me.I would love to take credit for writing on the wall and all their work.However I am not Lord Krishna, and I dont contain the entire universe in me.But yes, if you take the stand that ONLY TEPCO can confirm and no one else (including note GoTUS working on same data that Japanese govt has, since they share data) what am I to say.Perhaps we will need confirmation of the scam from A Raja -- till then there is no scam, like Kapil Sibal thinks."
1459,chaanakya,11 Apr 2011 12:21 ,"From Indian Nuclear News....amit wrote:chaanakya wrote:1. I am not quite sure if plant survived in the sense it could be worked again. But that depends what you  meant by ""survival"". There was partial meltdown, but then it is not the end of the world story as we all know. Japanese have done well despite all odds.Chaanakya,Sorry for a late reply to your post, was away for a few days.Your reading is wrong. The plant would have survived if the auxiliary generators had not been knocked out after the power line went. All available information shows that the cooling rods were inserted automatically once the earthquake struck and the reactors went into automatic shutdown mode, as indeed did other reactors in Japan.If the tsunami hadn't struck, it's pretty obvious that the chain reaction that occurred with the hydrogen explosions etc would most probably have not happened. Note that didn't happen in any of the plants in Japan which did not have their auxiliary power units taken out.So my original contention that the basic reactor survived despite a quake 7-8 time greater than the design tolerance limits stands. The 40-year Gen I design proved remarkably rugged. I would assume today's Gen III would be even more rugged.Presently it is at 2.5 % so I don't know what options are foregone?Yes presently it's in that range but why do you suppose that it's going to stay at that range for all times to come?Well I think in its present status it is as good as gone. That's what I meant by ""survived"". Yes it could have survived Tsunami had it been prepared for it. Clearly it wasn't. Few other plants seem to have done better.LOP and LOCA are fairly common accident conditions for which plant always need to guard against as it leads to one step away from total failure. I think , by now, enough basic material exists to indicate that TEPCO failed to do that despite being forewarned.Second point is that basic reactor is not the only component which needs to be protected. It's protection requires many other units , auxiliary systems  to function as well. So if others fails, reactor would also fail as we can see. I don't know where I presupposed that it would remain at 2.5%?"
1460,arnab,11 Apr 2011 12:22 ,"Sanku wrote:Sorry Sir, if you want CONFIRMATION that MELTDOWN has happened, it will be only after 2 years or more (or never) -- In It however is fairly CLEAR that IT DOES NOT MATTER if Japan Govt DOES NOT CONFIRM.It may never be confirmed but Sankuji knows that a meltdown has occured,  Heh heh science is a religion afterall "
1461,Sanku,11 Apr 2011 12:23 ,"arnab wrote:To put it in your argument. Calling Fukishima a meltdown is akin to arguing the alleged 'partial fizzle'  was actually a thermo nuclear explosion because some fusion occured Actually yes, there was thermo-nuclear explosion in limited manner. The question there was extent and yield. Even critics said ""some"" fusion had happened.Anyway, I fail to see the point? Is your point that only that ONE Kyodo article does not have meltdown word so no meltdown happened? Or Japanese media has not used meltdown word? Or if Russian media uses the word meltdown quoting Japanese sources (not the article which YOU claim is original they must be wrong)I am tired of these spinning exercises of looking at things in ""perspective"" -- there is no perspective business here, what is is. And liberally calling all world media and nuclear experts as morons etc is not going to cut it any longer."
1462,amit,11 Apr 2011 12:26 ,chaanakya wrote:From Indian Nuclear News....Boss my response is in the Indian Nuclear News thread.
1463,Sanku,11 Apr 2011 12:26 ,"arnab wrote:Sanku wrote:Sorry Sir, if you want CONFIRMATION that MELTDOWN has happened, it will be only after 2 years or more (or never) -- In It however is fairly CLEAR that IT DOES NOT MATTER if Japan Govt DOES NOT CONFIRM.It may never be confirmed but Sankuji knows that a meltdown has occured,  Heh heh science is a religion afterall It may never be confirmed by TEPCO != it may never be confirmed.As far as common scientific agreement in world outside TEPCO/Japanese Govt is concerned, nearly everyone says its a meltdown.There is no cure for willful blindness.And once again I am deeply gratified   {thank you, thank you} by constant accreditation of the common knowledge of entire world to me, but that doesnt mean I am real enough to know that it is quite meaningless. "
1464,amit,11 Apr 2011 12:28 ,Sanku wrote:And liberally calling all world media and nuclear experts as morons etc is not going to cut it any longer.Truth always shines through even from the lips of a non-believer.
1465,arnab,11 Apr 2011 12:28 ,"Sanku wrote:arnab wrote:Actually yes, there was thermo-nuclear explosion in limited manner. The question there was extent and yield. Even critics said ""some"" fusion had happened.Anyway, I fail to see the point? Is your point that only that ONE Kyodo article does not have meltdown word so no meltdown happened? Or Japanese media has not used meltdown word? Ah only that the term 'meltdown' that you are using is akin to scaremongering, like the green peace lobby. It generates images of a full scale radioactive lava burrowing down the earth contaminating ground water for ever. None of these has happenned. All the NRC report says (unsubstaniated) is that partial meltdown of fuel rods may have happenned.So non-fear mongers would generally ask - what does that mean in real terms?"
1466,Lalmohan,11 Apr 2011 12:37 ,"bloomberg is carrying an article saying that given the already weak economy in the earthquake affected region and the aging population, it may no longer be possible to rebuild the affected areas to the same level as before.  the salaries in the region are lower, etc., and young people are likely to move to the bigger cities for work.  the quake and tsunami may be the catalyst for more permanent population shifts in the region"
1467,Sanku,11 Apr 2011 12:38 ,"arnab wrote:Ah only that the term 'meltdown' that you are using is akin to scaremongering, like the green peace lobby. I posted how the technical term of meltdown was applicable in this case. Its a meltdown. I don't expect to create new words. Also Hitler used the word Arayan, it does not stop me from using it either. So I can not be held responsible for what green peace does or does not.The technical term for what happened in MELTDOWN.Tough luck for those who don't like it.It generates images of a full scale radioactive lava burrowing down the earth contaminating ground water for everClearly you need to read more science and less fiction. Then proper images would occur to you -- just a suggestion. Once again I cant be held responsible for what images that term conjures in others.Meanwhile Ground water contamination -- check -- around Fukushima.for ever -- depending on definition of ever (long term?) check So non-fear mongers would generally ask - what does that mean in real terms?In real terms it means (note reports for all these have been posted, many by Japanese media too)--- Ground water and ground contamination for at least 20, and MOST probably 40-80 km radius to make it long term evacuation--- Long term ban on fishing around Fukushima (20+ km)--- Long term impact on Fisheries in Japan as other countries band/screen imports.--- Long term impact on population in 20-80 Km range around Fukushima who should have been evacuated (as per IAEA and GoTUS if you please) but were not.And the above is conservative.It also means--- Europe (modulo france) turning away from Nuclear.--- High costs of clean-up etc making Nuclear power more expensive in Japan as insurance goes up--- Probable fall of the ruling clique in Japan (will it lead to long term Japanese resurgence as they shake off the US proxy party?)"
1468,Lalmohan,11 Apr 2011 13:07 ,^^^ almost all of the above are major extrapolations from the available facts
1469,Sanku,11 Apr 2011 14:06 ,"Lalmohan wrote:^^^ almost all of the above are major extrapolations from the available factsNot at all. In fact, with all due respect, it was clear very shortly after Tusnami. Just that there is a lag between event, mainstream media reporting, Non-Japanese acceptance, and Japanese acceptance.For example, two weeks after high radiation levels were officially found in 40 Km distance, they are now evacuating those. Earlier the calls for evacuation were also called fear mongering (including by some on BRF)Available facts are clear, just that the official sanction on some of the facts is aimed more at managing the mood rather than handling the reality."
1470,amit,11 Apr 2011 14:17 ,The real news at Fukushima:Fukushima nuclear plant evacuated following aftershock
1471,amit,11 Apr 2011 14:27 ,"Sanku wrote:For example, two weeks after high radiation levels were officially found in 40 Km distance, they are now evacuating those. Earlier the calls for evacuation were also called fear mongering (including by some on BRF)It's always useful to quantify what you want to say, especially since you accuse others of dodgy science.Japan Broadens Nuclear Evacuation Zone ""Outside the 20-kilometer radius, there are some areas where cumulative radiation levels have been relatively high because of weather and other geographical factors,"" Chief Cabinet Secretary Yukio Edano told reporters.Mr. Edano said that the government will evacuate the areas where cumulative radiation exposure over one year may reach 20 millisieverts, based on international standards by the International Atomic Energy Agency and the International Commission On Radiological Protection. This has been stated before but what the heck. A full-body CT scan can add up to 10-12 millisieverts.Source hereInstead of commending the Japanese for being extra careful and caring for their citizens, this is twisted as: They lied first, now that they've been found out, they are being forced to extend the exclusion zone."
1472,Sanku,11 Apr 2011 14:34 ,"http://www.economist.com/blogs/banyan/2 ... brandjapanBlemishing ""brand Japan""One place where the level of public unease can be measured is on social-networking sites. Since late March the number of messages on Twitter expressing fears about radiation began to exceed the tweets about relief efforts to victims by a ratio of three-to-two, according to Webtrends, a social-media analysis firm."
1473,Lalmohan,11 Apr 2011 15:20 ,a simple summary from the BBC on what happened and is happening in fukushimaFukushima: What happened - and what needs to be done
1474,chaanakya,11 Apr 2011 15:22 ,"M7.0 aftershock briefly halts cooling at FukushimaA strong aftershock with a preliminary magnitude of 7.0 jolted the eastern and northeastern part of Japan on Monday evening, temporarily disrupting the vital coolant water injection into reactors 1, 2, 3 of the crippled Fukushima No. 1 nuclear plant for about 50 minutes. The temblor cut off external power supply to the pumping machines for the three reactors at around 5:16 p.m. Tokyo Electric Power Co. revived the power supply and resumed water injections at 6:05 p.m., according to Nuclear and Industrial Safety Agency.If the water injection is stopped for hours, coolant water would be lost again — as happened after the March 11 earthquake and tsunami — and would severely damage the hot fuel rods inside the reactors. Monday's aftershock renewed concerns over the damaged reactors, which Tepco needs to keep cooling down for months to avoid overheating of the fuel rods.The quake registered lower 6 in parts of Fukushima and Ibaraki prefectures on the Japanese seismic scale to 7, prompting workers at the Fukushima power plant to evacuate temporarily.The temblor was followed by another earthquake in the same area a minute later with a preliminary magnitude of 6.0. The second quake registered lower 5 in parts of Fukushima Prefecture.A tsunami warning was issued for Ibaraki Prefecture, which was later withdrawn.Meanwhile, according to prefectural governments and plant operators, no damage to nuclear facilities in Ibaraki, Niigata, Miyagi and Aomori prefectures was reported Monday evening."
1475,chaanakya,11 Apr 2011 15:24 ,"Evac area to soon be declared 'off-limits'Kyodo NewsThe 20-km evacuation zone around the crisis-hit Fukushima No. 1 nuclear power plant will soon be turned into a legally binding off-limits zone, senior officials said Sunday.The step is aimed at increasing government control over the area. Desperate residents have been braving radiation fears for quick return trips to pick up essential belongings. Officials suggested Sunday that they will now be able to force anyone out of the evacuation zone who refuses to leave."
1476,chaanakya,11 Apr 2011 15:30 ,"55% of Fukushima evacuees worry radiation: surveyMore than half of respondents of a survey of evacuees from Fukushima Prefecture, say their biggest future concern is the impact of radiation from the troubled nuclear power plant in the prefecture.NHK interviewed evacuees last week, originally from Fukushima Prefecture, who are staying at shelters within the prefecture and nearby. 251 people responded.When asked what is most troubling to them now, 55 percent of respondents said they are frustrated with the lack of accurate information about the nuclear plant, and their future housing prospects. This was followed by 36 percent who said they have to stay at shelters without privacy and 11 percent who said they cannot move easily without their own cars or gasoline.In terms of the future, 55 percent said they are most concerned about the impact of radiation leaks from the Fukushima Daiichi nuclear plant, which has been out of control since the March 11 massive quake and tsunami.43 percent said they are concerned about future jobs and their livelihood, and 28 percent said they are wondering how to secure a place to live.One respondent said he has no idea how to stick it out, although everybody tells him to do so. Another person is worried about how he will manage because has lost both his house and land.For evacuees, anxiety over their future appears to be growing as life at the shelters is dragging on.Monday, April 11, 2011 15:51 +0900 (JST)"
1477,chaanakya,11 Apr 2011 15:33 ,"Nuclear safety regrets its response to FukushimaThe government's Nuclear and Industrial Safety Agency admitted that it has sometimes failed to properly manage the accidents at the Fukushima Daiichi nuclear power plant.Senior agency official Hidehiko Nishiyama made the statement to reporters on Monday, one month following the quake and tsunami that severely damaged the power plant in northeastern Japan.Nishiyama said the agency failed to clearly address the problems at the plant, as one emergency followed another.He said the agency will thoroughly review what it has done so far, so that it can restore the cooling functions of the reactors while preserving the safety of the Japanese people.The agency is playing a central role in gathering information and overseeing the power plant as the government's nuclear safety regulator. They have dispatched officials to monitor progress at the plant.But it has been regularly criticized for failing to coordinate media briefings with the power company. They have also been under fire for not providing enough information to the Nuclear Safety Commission, which offers technical advice to the government.Monday, April 11, 2011 16:22 +0900 (JST)"
1478,chaanakya,11 Apr 2011 15:39 ,"amit wrote:chaanakya wrote:From Indian Nuclear News....Boss my response is in the Indian Nuclear News thread.TEPCO president apologizes, one month laterHe added that he expects to see the ruined No. 1 through No.4 reactors at the power plant to be decommissioned.Monday, April 11, 2011 18:02 +0900 (JST)Well ""ruined"" does not mean ""survived"" This from TEPCO Boss only, BOSS."
1479,chaanakya,11 Apr 2011 15:57 ,"G20 to discuss Japan's nuclear disaster issuesFinance ministers and central bank chiefs of the Group of 20 nations will likely discuss Japan's efforts to overcome the March 11 disaster and to deal with the nuclear emergency at their next meeting.The meeting will be held on Thursday and Friday in Washington. Japanese Finance Minister Yoshihiko Noda and Bank of Japan Governor Masaaki Shirakawa will be attending.With a number of Japanese factories still closed, G20 nations are becoming increasingly concerned that shortages of machinery parts made in Japan may have an impact overseas. Concerns are also mounting over the prolonged troubles at the Fukushima Daiichi nuclear power plant.Observers say participants will likely discuss how Japan could deal with the aftermath of the disaster. The Japanese side is expected to explain various measures, including supplementary budgets. Japan will pledge all-out efforts to get its economy back on a recovery track, despite forecasts saying it may slow down temporarily.Some nations are expected to express concerns over a possible delay in Japan's fiscal restructuring. Japan will likely highlight the importance of reconstructing itself, while keeping its fiscal condition in order.Finance ministers and central bank governors of the Group of 7 industrialized nations will have a separate meeting before the G20 meeting. Attention is focused on whether Japan can show the international community a persuasive roadmap to its reconstruction and to end their worries.Monday, April 11, 2011 06:48 +0900 (JST)"
1480,chaanakya,11 Apr 2011 16:19 ,"An article that appeared in The Hindu.Lured to work with radiationInterviews with past and current workers at Fukushima Daiichi and other plants in Japan paint a bleak picture of what happens on the nuclear circuit.UNTRAINED LABOURMr. Ishizawa, who was finally allowed to leave, is not a nuclear specialist; he is not even an employee of the Tokyo Electric Power Company, the operator of the crippled plant. He is one of thousands of untrained, itinerant, temporary labourers who handle the bulk of the dangerous work at nuclear power plants here and in other countries, lured by the higher wages offered for working with radiation. Collectively, these contractors were exposed to levels of radiation about 16 times as high as the levels faced by Tokyo Electric employees last year, according to Japan's Nuclear and Industrial Safety Agency, which regulates the industry. These workers remain vital to efforts to contain the nuclear crisis at the Fukushima nuclear plants.<snip>DANGEROUS FOR THEM AND SAFETY’“This is the hidden world of nuclear power,” said Yuko Fujita, a former physics professor at Keio University in Tokyo and a long-time campaigner for improved labour conditions in the nuclear industry. “Wherever there are hazardous conditions, these labourers are told to go. It is dangerous for them, and it is dangerous for nuclear safety.”In the most dangerous places, current and former workers said, radiation levels would be so high that workers would take turns approaching a valve just to open it, turning it for a few seconds before a supervisor with a stopwatch ordered the job to be handed off to the next person. Similar work would be required at the Fukushima Daiichi plant now, where the three reactors in operation at the time of the earthquake shut down automatically, workers say.“Your first priority is to avoid pan-ku,” said one current worker at the Fukushima Daini plant, using a Japanese expression based on the English word puncture. Workers use the term to describe their dosimeter, which measures radiation exposure, from reaching the daily cumulative limit of 50 millisieverts. “Once you reach the limit, there is no more work,” said the worker, who did not want to give his name for fear of being fired by his employer.Takeshi Kawakami, 64, remembers climbing into the spent-fuel pool of the No. 1 reactor at the Fukushima Daiichi plant during an annual maintenance shutdown in the 1980s to scrub the walls clean of radiation with brushes and rags. All workers carried dosimeters set to sound an alarm if exposure levels hit a cumulative dose limit; Mr. Kawakami said he usually did not last 20 minutes.<snip>News of workers' mishaps turns up periodically in safety reports: one submitted by Tokyo Electric to the government of Fukushima Prefecture in October 2010 outlines an accident during which a contract worker who had been wiping down a turbine building was exposed to harmful levels of radiation after accidentally using one of the towels on his face. In response, the company said in the report that it would provide special towels for workers to wipe their sweat.SHIELDED FROM THE MEDIAMost day workers were evacuated from Fukushima Daiichi after the March 11 earthquake and tsunami, which knocked out the plant's power and pushed some of the reactors to the brink of a partial meltdown.Since then, those who have returned have been strictly shielded from the news media; many of them are housed at a staging ground for workers that is off limits to reporters. But there have been signs that such labourers continue to play a big role at the crippled power plant<snip>The union, he said, made 19 demands of plant operators, including urging operators not to forge radiation exposure records and not to force workers to lie to government inspectors about safety procedures. Although more than 180 workers belonged to the union at its peak, its leaders were soon visited by thugs who kicked down their doors and threatened to harm their families, he said.“They were not allowed to speak up,” Mr. Nakajima said. “Once you enter a nuclear power plant, everything's a secret.”Last week, conversations among Fukushima Daiichi workers at a smoking area at the evacuees' centre focussed on whether to stay or go back to the plant. Some said construction jobs still seemed safer, if they could be found. “You can see a hole in the ground, but you can't see radiation,” one worker said.Mr. Ishizawa, the only one who allowed his name to be used, said, “I might go back to a nuclear plant one day, but I'd have to be starving.” In addition to his jobs at Daiichi, he has worked at thermal power plants and on highway construction sites in the region. For now, he said, he will stay away from the nuclear industry.“I need a job,” he said, “but I need a safe job.”"
1481,chaanakya,11 Apr 2011 16:54 ,"http://www.nisa.meti.go.jp/english/file ... 0316-3.pdfThe status of reactor 1 and 2  of Fukushima-Daiichi as on 16th march.An explosion caused by hydrogen buildup blew the upper-part of a concrete building housing.- Cesium and Iodine were detected, it is believed that a part of nuclear fuel was damaged and a small amount of radioactive material was leaked into core cooling water. However, this was not a so-called “meltdown” which means that whole reactor core melts down. - It is confirmed that the containment vessel had not been damaged. There is no risk of a hydrogen explosion in the containment vessel because there is no oxygen in it. There is no high probability of leaking large amount of radioactive materialcurrently. Unit 2   TEPCO reported that there was an explosion sound at Unit 2 of Fukushima I at 6:10 am on March 15. There is a possibility that the suppressionchamber is damagedhttp://english.ntdtv.com/ntdtv_en/news_ ... actor.html[Yukio Edano, Chief Cabinet Secretary]:""According to reports that I have received, the radiation seems to have come from fuel rods that temporarily melted down and came in contact with the water, used to cool the reactor. The meltdown was not continuous.""Probably partial "" meltdown""  term emanated from these early reports.Mostly from TEPCO, METI(NISA) and CCS Edano."
1482,harbans,11 Apr 2011 17:13 ,"Amitji: The Japanese can actually make a killing of this. A 67 model old BWR withstood a 9.0 quake. The biggest problem is not with it's containment but with the failure of secondary backup systems that got foiled by a giant Tsunami whose predicted hieght one may argue about for years ahead. As far as structural integrity goes so most Nuclear plants in Japan did withstand the impacts of the tectonic shifts. As far as personal choices go, i'd mind as much living downstream of 3 gorges or any major Hydel Project as i would next door to a Nuclear Plant. Both cases i'd rely on scientists and their calculated safety factors. The Greens are anyways warning it's too late to avoid meltdown of Ice caps due to green house gases in some estimates 50 years..? We can't seem to cap demand and go back to Vedic ages in 30 years or 50 or 100. I don't see a plan for that coming up. Interim i only see the cleanest alternative emanating from Nulear power. Primarily for countries like India. Only Nuclear plants will give us the breather, the money to think about about better sources. There's no way out of this. There's a lot to learn from Japan's fiasco here, than the scare mongering about radiation happening all over the World media. Passive cooling systems should make a big headway from this affair. Sanku ji, this is not saying this is not serious. But.. because it is serious, we can and should learn how to make better Nuclear Power plants. Else we go coal and risk icecap melt downs for which one can quote scenarios that would make a core melt down look puny. It's all perspective. JMT/"
1483,amit,11 Apr 2011 17:16 ,"chaanakya wrote:Well ""ruined"" does not mean ""survived"" This from TEPCO Boss only, BOSS.[/quote]Oh Channakya, come on what's with you?You either have serious comprehension problems or are deliberately twisting comments. This is the second time your doing this, the first one was at the nuke thread.I said the reactors survived the quake (please get it into your head, just the quake) despite it being 7-8 times the design tolerance limit. They went kaput because the auxiliary power generation equipment were knocked out by the tsunami.My point of survival was specific to the earthquake only. Please go and read my post. If you think it would help read it two or three times to comprehend.Thank you."
1484,amit,11 Apr 2011 17:22 ,"harbans wrote:Amitji: The Japanese can actually make a killing of this. A 67 model old BWR withstood a 9.0 quake. The biggest problem is not with it's containment but with the failure of secondary backup systems that got foiled by a giant Tsunami whose predicted hieght one may argue about for years ahead. As far as structural integrity goes so most Nuclear plants in Japan did withstand the impacts of the tectonic shifts. As far as personal choices go, i'd mind as much living downstream of 3 gorges or any major Hydel Project as i would next door to a Nuclear Plant. Both cases i'd rely on scientists and their calculated safety factors. The Greens are anyways warning it's too late to avoid meltdown of Ice caps due to green house gases in some estimates 50 years..? We can't seem to cap demand and go back to Vedic ages in 30 years or 50 or 100. I don't see a plan for that coming up. Interim i only see the cleanest alternative emanating from Nulear power. Primarily for countries like India. Only Nuclear plants will give us the breather, the money to think about about better sources. There's no way out of this. There's a lot to learn from Japan's fiasco here, than the scare mongering about radiation happening all over the World media. Passive cooling systems should make a big headway from this affair. Sanku ji, this is not saying this is not serious. But.. because it is serious, we can and should learn how to make better Nuclear Power plants. Else we go coal and risk icecap melt downs for which one can quote scenarios that would make a core melt down look puny. It's all perspective. JMT/Harbans ji,You have neatly encapsulated what most folks here are trying to say. Thank you for that. Your point about hydel power projects is well taken. In the nuclear thread I post information which show that calculation say that any earthquake in excess of 8.5 is likely to break the Tehri dam. If god forbid there's one in that region which is know to be earthquake prone then far people would be killed than any nuclear accident that may occur in India."
1485,harbans,11 Apr 2011 18:04 ,"Amit ji, thank you for your kind words. Indeed Hydel can be a big killer as so many Greens themselves point out correctly. Coal kills more, Gas even more on a daily basis. There are no immediate clean ready large scale sources of Energy to replace Coal/ Gas/ Oil. Zilch at least for the next 20-30 years barring a major discovery by Scientists themselves. Meanwhile being 'Green' myself i'd prefer a nuclear core meltdown anyday to an Polar ice cap one (IS there anyone who would prefer the latter?). The chances of the latter happening are much brighter without NPPs than with. It's a simple take. Nuclear energy is not perfect i agree, but what better bet than that to keep our growth on, and help us get money to not only defend ourselves but also make more inroads into safer than Nuclear/ Oil/Gas/ Coal sources of Energy. Maybe we crack the Throium cycle by 2030. That may help. 20 years what chances are there we learn lessons from Japan and avoid a repeat of this problem? This plant after all is of 67 vintage. This debate is not rational if it does not consider the vintage in a sense. What are the chances say a 2000 built NPP at Fukushima weathering this impact? That would be something i could learn from, maybe others too. Would a latter day built NPP withstand this better? If so, in the larger perspective i think NPP's have a brighter future in the next 30 years. Rationally that is."
1486,chaanakya,11 Apr 2011 18:16 ,"amit wrote:chaanakya wrote:Well ""ruined"" does not mean ""survived"" This from TEPCO Boss only, BOSS.Oh Channakya, come on what's with you?You either have serious comprehension problems or are deliberately twisting comments. This is the second time your doing this, the first one was at the nuke thread.I said the reactors survived the quake (please get it into your head, just the quake) despite it being 7-8 times the design tolerance limit. They went kaput because the auxiliary power generation equipment were knocked out by the tsunami.My point of survival was specific to the earthquake only. Please go and read my post. If you think it would help read it two or three times to comprehend.Thank you.You might talk of quake only but that is clearly not the case with Fukushima. Its your choice not mine. Thank you. A reactor core, which requires active cooling, requires active  power all the time. It could be lost due to a number of factors not in the least Tsunami or quake. You can talk of only quake and that's fine."
1487,chaanakya,11 Apr 2011 18:29 ,"Long-term health risk may widen evac zoneThe government will expand the evacuation zone around the Fukushima No. 1 nuclear power plant because concerns are rising about the cumulative, long-term risk of radiation exposure, Chief Cabinet Secretary Yukio Edano said Monday.Under the nuclear disaster law, residents in certain municipalities outside the current 20-km evacuation zone will be ""instructed"" to leave in around a month. The areas include Katsurao, Namie, Iitate and part of Kawamata and Minamisoma, all in Fukushima Prefecture.Those in the area ""do not need to evacuate immediately"" but will be instructed to leave in a month, given rising concerns over long-term radiation exposure, Edano said.As for the 20- to 30-km area where residents have been told to stay indoors, Edano said it would be newly designated as an ""emergency evacuation preparation zone,"" which means residents might be asked to get out.Currently, only residents within 20-km from the crippled nuclear plant have been ordered to evacuate. Those in the 20- to 30-km area have been asked to stay indoors.The move is being made despite a pronouncement by the government that the risk of contamination from high-level radiation leaks at the plant is now much lower than it was at the start of the crisis.""The risk that the situation will worsen and that there would be new massive emissions of radioactive materials is becoming considerably lower,"" Edano said at a news conference earlier Monday.""Even if there are no new emissions of radioactive substances, radiation may come out from soil . . . and this could affect health if one stays in the affected area for a long time,"" Edano said.,After the March 11 earthquake and tsunami crippled the power station, the government directed people within 20 km to evacuate and those in the 20- to 30-km ring to stay indoors or ""voluntarily leave"" because it would be difficult to stay because of the lack of goods and services."
1488,chaanakya,11 Apr 2011 18:41 ,"Shimane gov. won't OK operations of 2 nuke reactors without safety stepsMATSUE, Japan, April 11, KyodoIt seems Civic authorities are getting jittery in the wake of Fukushima. Clearly analysis of safety review will have to be made faster if Nuclear Plants ( currently closed or completing construction) to start functioning. As of now about 11 plants are closed, mostly from the affected areas.Shimane Gov. Zembee Mizoguchi said Monday he will not approve the operations of two reactors at the Shimane nuclear power plant unless the central government comes up with new safety measures following the nuclear crisis at the Fukushima Daiichi power plant crippled by the March 11 earthquake and tsunami.''The existing (safety) standards will not be adequate,'' Mizoguchi said concerning whether he would authorize the Shimane plant's operator Chugoku Electric Power Co. to run the No. 1 and No. 3 reactors.''Neither the government nor we would be able to say it is okay to operate (the reactors) unless it is confirmed that they would be able to handle (accidents) in light of the latest findings'' based on the troubles at the plant in Fukushima Prefecture, he told a news conference.Operations of the No. 1 reactor at the Shimane plant in Matsue have been suspended after the utility's failure to properly check the safety of equipment and components at the plant came to light in March last year.Although the prefectural government had expressed readiness to approve the restart of the reactor's operations following the national government's approval in February, Mizoguchi said Monday, ''The situation has changed.''The Hiroshima-based utility had planned to start operating the No. 3 reactor, now under construction, in March next year."
1489,chaanakya,11 Apr 2011 19:02 ,"Radiation levels exceed permissible limitThe science ministry says the amount of radiation accumulated over about half a month in some areas of Fukushima Prefecture has exceeded the permissible level for a whole year.Since March 23rd, the ministry has been measuring radiation levels in 15 locations more than 20 kilometers away from the crippled Fukushima Daiichi nuclear power plant.At one location, in Namie Town about 30 kilometers northwest of the plant, 14,480 microsieverts of radiation had accumulated over the 17-day period to Sunday.8,440 microsieverts of radiation were observed in Iitate Village.In another location in Namie, the amount reached 6,430 microsieverts.People would be exposed to this accumulated amount of radiation if they had stayed outdoors throughout the entire period.The level at one location was more than 14 times the 1,000 microsieverts that the International Commission on Radiological Protection recommends as the long-term annual reference level for people. The recommended level of 1,000 microsieverts excludes radiation from the natural environment and medical devices.Hiroshima University Professor Kiyoshi Shizuma says most of the radiation observed in Fukushima is believed to be radioactive cesium that has fallen to the ground.Shizuma advises residents to wear masks to avoid inhaling radioactive substances mixed with dust.He points to the need to take samples both from the air and the ground for detailed analyses in order to assess any possible impact on human health.Monday, April 11, 2011 21:20 +0900 (JST)looks like earlier madarssa math was not far off the mark. If any, Radiation in many areas appear to be higher and at dangerous level. This comes from Science Ministry who would be crawling with scientist types.Please also note that this talks of ""Rate per hour""  and ""Annual""  reference level.These are the words which caused so much angst here.Disclaimer: I am not sure if Science Ministry or any other expert from the area are to be trusted at all or for that matter any expert in the field. Take these figures and come to your own conclusion."
