,user,date,comment
334,chaanakya,06 Dec 2015 21:25 ,"Keeping my fingers crossed as I am scheduled to  leave on 7th. Hope Air India operates the flight, even  delayed. Due to return when Met dept is predicting heavy rains weekend. Today only Airindia operated five flights. none of the private players were to be seen, while charging high on across other sectors."
335,chaanakya,06 Dec 2015 21:30 ,"I was offline most of the time I spent in Bihar, patchy connections. though there was no natural calamity except that of RJD getting highest seats in assembly elections."
336,SaiK,06 Dec 2015 21:45 ,"chaanakya wrote:Accuweather link does not work for the folk living in the area.okay.. only light rains now.. the chance of heavy rain is down to 20-50% during mid-next-week.current: the radar maps show cloud dissipating now to SL/mid towards Andamans.chetak, not all helos can do this."
337,arshyam,06 Dec 2015 22:02 ,"chaanakya wrote:Some thought should be spared for working out reliability of network in difficult times.chaanakya wrote:On lines of NDRF states should set up SDRF and should be trained to work in close coordination with NDRF and other agencies.Seconded. Mobile networks are the best during flooding/earthquakes etc. as cables can easily be cut/shorted.Regarding the centralised control rooms, is there a reason why we have had different numbers for different services? Earlier, there was 100 (Police), 101 (Fire?), 103 (Ambulance), now we have 108 (Ambulance), 1088, and various other numbers on top. Makes it confusing and hard to remember, and wastes precious time trying to identify the right agency especially when calling over a congested n/w with low battery. We need an equivalent of 911/999 (US/UK) for all emergency purposes."
338,arshyam,06 Dec 2015 22:07 ,From FB.Translation:The ambulance emergency contact number 108 is experiencing technical difficulties. Please call 044-71709009 as the alternative number till. Also please share this info as much as possible.
339,SaiK,06 Dec 2015 22:31 ,"normally, it is a call routing and forwarding logic. mm.. sounds like networks are down.we need deploy satellite-based comms as backup for routing ER calls."
340,Javee,06 Dec 2015 23:36 ,"I used to be part of the team that implemented 311 in NYC and it's no simple task,given the politics and apathy in our local government. Setting up an integrated call center like 911 is the first hurdle, making it resilient is another. The local govts at massa spend an obscene amount of money to keep it going. Check out DOITT at NYC, the agency responsible for setting up and maintaining this. Even in cities like NYC it was always a touch and go issue. We were able to do 311 because of one guy - Mike Bloomberg. He rammed it down through the city agencies and had tight deadlines and made sure we met them on time."
341,Javee,06 Dec 2015 23:39 ,"Arshyam, is that a verified news on 108 ambulance. I didn't see this from any other sources other than whatsapp."
342,arshyam,07 Dec 2015 00:03 ,"No Javee saar, not verified by me personally. So far seen on Twitter, WhatsApp and FB. In any case, it is only an alternative number if the regular one does not work. That's why I posted it.As for the alternate number, it is the same number that was given last year when the 108 service suffered a disruption.Both Dinakaran and Tamil The Hindu had reported the same number.http://www.dinakaran.com/News_Detail.asp?Nid=120896http://tamil.thehindu.com/tamilnadu/%E0 ... 657677.eceI will update this post if I am able to get a different source."
343,SaiK,07 Dec 2015 00:03 ,"Javee, comparing with NYC makes Chennai insanely go under any 'under-developed' tag. Impossible.. the DM & ER of NYC is world top class, not even in a single city in India or even Asia can come close. Not even Germany, France or UK.What we can do is learn from them, and adapt to where we can, using our own home-grown technologies, which is, fortunately, available. But, unfortunately, Amma or K.Nidhi can't make 30-40% cuts because these technologies are under DRDO, BARC, ISRO or other public sector."
344,UlanBatori,07 Dec 2015 05:05 ,"My heart goes out to hardy Chennai people. Perhaps the real need, once the clothes are dried out, is to organize these same fantastic communication networks and make sure the likes of Amma and KN are **NEVER AGAIN** allowed to pollute the political leadership. In fact if Amma were dunked repeatedly in the Cooum she would have splashed most of the floodwater into the ocean. I know I will get hammered for saying this, and it is very insensitive etc etc, but there was no  NATURAL calamity in Chennai. All that happened is a downpour for several days that delivered a year's worth of rains. No earthquake. No cyclonic storm. No WMD attack. No epidemic. Yet. Point is, all those are very possible. It rains in November/December in Chennai. Rains very heavily on some days. Back in 1975 there was a cyclone that seemed headed straight for IIT hostels as per radio report at 1am, when I went to sleep confident that the Design of Machine Elements final exam would be postponed (hopefully cancelled entirely...). Somewhere around 2am it (meaning cyclone not exam) changed course and slammed some 100 miles south of Chennai. Killed 500-1000 people per official estimates, which made it a lot less horrible than the monsters that regularly strike 200 miles north. The Calamity in Chennai then was that the DME Final Exam went ahead as scheduled, in drenching rain.   Such rain events have occurred in Mumbai fairly recently. Was there any effort in Chennai based on that, to prepare? So how unlikely is a major cyclone striking Chennai? Or just standing off the coast for a week dumping a deluge? Why can't uber-smart Tamil voters get leaders who insist on good planning for this major city? Times have not been tough in Chennai overall - the problem is burgeoning prosperity with tons of tax money going into the pockets of TN politicians, hain?  10 months of the year, TN and Chennai has drinking water shortage due to poor water reserves. Now ppl are thirsty because of floods, with no provision to take these flood waters inland to groundwater collection areas. Pathetic. Reminds me of the 'Veeranam Water Project"" that had its pipes lying at the front gate of IITM from at least early 1970s to late 1980s. Maybe got swept away now. The subway tunnels appear to have been dug and left exposed in November - based on what engineering, I wonder...  So water piped nicely and came shooting out in the middle of major thoroughfares and in residential areas such as AnnaNagar. This thread is an excellent case study in emergency response - by tough, smart people. Hope it can be turned into something lasting. But all the good knowledge cannot save TN and Chennai until the top political layer is swept into the Cooum and the Buckingham Canal along with the rest of the sewage. The fact that these oiseules were obstructing relief vehicles to stick pictures of the FatAss, is proof enough of the need for sweeping change."
345,UlanBatori,07 Dec 2015 05:34 ,Thinking of something useful to contribute: 1.Preventing and controlling infectious diseases after natural disasters2.Flooding and Communicable Diseases3.After the flood:recovery4. Mostly pompous pakistan but there may be links in there to something useful
346,UlanBatori,07 Dec 2015 05:56 ,"Cleaning up after flood (Leeds, UK)Cleaning Up after a Flood: videos inclTRY to cover your nose with something while scraping mud - it does dry to power fast. When I used a simple particle mask while scraping up a VERY minor mud layer, the mask was caked dark brown within 30 minutes, all of that would have gone into my lungs otherwise. Also caught infection within 2 days, now on antibiotics. Good news is that the mask can be washed and reused many times.  Flood recovery information North Dakoda State University"
347,ramana,07 Dec 2015 06:00 ,"UB, It did rain cats and dogs that November. Yes there was a small respite and exams went  on schedule much to the chagrin  of the students who hoped they would be postponed. Prof. Rayudu for DME?A UK/US professor wrote a very good book on designing for vulnerability with city flood case in particular. I  posted a link in the natural disasters releif thread in Tech Forum after UttaraKhand flood. Will post here also.  Basically  he says think  of your vulnerability. think  of your hazards. When a vulnerability meets a hazard it leads to a disaster.  So need to have a systematics study of all your vulnerabilities without ruling out any thing. Same with a listing of all your hazards and then do a matrix to see where the potential disasters can occur. He says most cost benefit studies are BS as one disaster will cost much much more than all the costs to prevent it. So better implement your proactive plan to mitigate the  disaster.My take is this applies to every situation in life and not just rural/urban planning.PS: Take care to complete the  full course of antibiotics."
348,SriKumar,07 Dec 2015 06:39 ,"This text is from the following article linked by SaiK. I thought it was worth posting the text directly in the thread.http://www.abplive.in/india-news/chenna ... els-255524Summary: One reason why areas far away from Adayar river got flooded (and the water did not drain away quickly)... The metro tunnel goes above ground near Saidapet bridge, right next to ADayar river. Once Adayar burst its banks, water went into metro tunnels and flowed along the tunnels into central parts of the city. (My kament: However, per this theory, only those areas/streets that are below Adayar river's  flood level would get flooded- with rain water AND river water.  So storm water drains will have a much larger amount of water to deal with, and if partially blocked, flood  water will take more time to drain).Chennai: Chennai’s floods had a secret weapon this time – the tunnels of the city Metro’s yet-to-be-operational underground section.Waters from the swollen Adyar and Cooum rivers found their way into these under-construction tunnels and inundated areas unaffected by previous floods, taking city planners and Metro engineers by surprise.A part of the Metro’s tracks leaves the underground section to climb onto the Saidapet bridge over the Adyar. So, when the river overflowed its banks, the big hole that was the Metro tunnel proved an entry channel.The water coursed through the tunnels right up to the heart of the arterial road, Anna Salai, where the approach for three Metro stations had been dug.For the first time, the central and south Chennai neighbourhoods of Alwarpet, Teynampet and T. Nagar were under sloshing rainwater.“Floodwaters in Chennai usually stagnate for a day but this time they have entered new areas and are staying put,” S. Ramakrishnan of Sriram Nagar observed.A senior railway official whose Alwarpet home is flooded, with his two cars submerged in the basement, said this had never happened before and the only reason could be the Metro tunnel.“Metro officials admitted they had not anticipated such a turn of events, since the Adyar’s earlier flood history showed it had swirled over the bridge only once in 1986, that too for just a few hours.”Residential areas like Anna Nagar and Shenoy Nagar, below which another underground segment of the Metro runs, too experienced floodwaters at doorsteps for the first time.A Metro engineer said a way had to be found to prevent a repeat that could prove disastrous once the underground section becomes operational.And this is that area where the tunnel goes above ground- right next to Adayar river.The flat 'road' on the left covered with flowing water is the Saidapet road bridge over Adayar. The above-water bridge on the right is the metro bridge. The far end of it is where water probably entered the metro system."
349,SaiK,07 Dec 2015 06:40 ,Chennai should now go about spraying the whole city with insecticides on clogged water-bodies and fogging activities.
350,SSridhar,07 Dec 2015 06:50 ,"Coastal Tamil Nadu to stay mostly wet until weekend - Business LineThe southern parts of the peninsula, especially the South-East (Tamil Nadu) coast, are expected to see above-normal showers until this weekend.This is attributed to the presence of ‘low-pressure’ systems in the seasonal easterly winds across Tamil Nadu and Puducherry, an outlook from the Pune-based Indian Institute of Tropical Meteorology said.The above-normal showers would later become near-normal rains and hold on until December 11, up to which forecasts are available.Starting Sunday, this would represent an intermittently wet regime for the coast for the next five days.The European Centre for Medium-Range Weather Forecasts too indicates the presence of a trough in the South-West Bay of Bengal for most of the time until December 16 up to which its forecasts are available.The presence of a trough is more than sufficient to maintain the easterly flows across coastal Tamil Nadu and Puducherry and trigger rain or thundershowers.This was abundantly made clear during the two peak-rain periods of November 15-16 and December 2-3.Only, the intensity and the punishing nature of the spells would be missing in future appearances.Meanwhile, the Chennai Met Centre said that a rain-driving low-pressure area has moved entirely out from the South-West Bay of Bengal to the Comorin area.But the parent ‘trough’ (within which ‘low’s take birth) continues to make its presence felt in the South-West Bay, off the Tamil Nadu coast. "
351,SwamyG,07 Dec 2015 07:38 ,"It looks like Jaya TV has been pretending that there was no storm until their studio was flooded. It was like the Iraqi joker who routinely gave news conferences about Baghdad being safe from AmirKhan troops, and the viewers could see rockets behind his shoulders.Now there is some news about TN obstructing the Army. I just hope MuKa and JJ never come near the power corridors for ever. Politicians are taking a big hit. Rajinikanth is taking a hit for not being visible. Lots of small time cine artists have become pillars of local community with their outreach. Kudos to them.Madras being a flat area requires good drainage to remove the used and excess water. Just like New Orleans drew attention because of one disaster, Madras has drawn attention about two broad areas of urban life in cities that have multi-millions.1. Urban planning & development.2. Disaster relief.In both cases, people do not have the best information to make sound decisions. Bangalore and Madras have known for decades that their water bodies have been disappearing. Neither the public nor the planners & politicians cared or could really do anything - especially with the abnormal growth of India in the last two decades. Marshes and low lying areas were converted to residential and commercial real estate properties. The population was sitting on a bumb that just had to be ignited. It did not require a 'natural calamity', a 'simple' rain that dumped 1 month's water on 1 day was enough to bring the system to a standstill. Once in a century event happened and grabbed the attention.These once in a lifetime or century events are occurring everywhere. With the huge population, if every region of the country sees even one such event, it brings takleef to millions in a jiffy. Madras has been lucky as cyclones dump Cuddalore/Pondicherry or Nellore/Ongle. We Madrasis were so relieved to see the cyclones missing us. I thought Neeya Nana program had the best discussion on the subject matter.  If this program is to be believed, only the new development areas were hit the max, the old parts of Madras did not suffer that much. While people wondered and criticized the people in America for living on coastal regions that had frequent hurricanes, or even scratched the nuts thinking why would New Orleans be built with all the weird engineering. What was the necessity, huh? Similar questions are not asked for the likes of Chennai.Heard Coovum is cleaner these days."
352,SaiK,07 Dec 2015 08:10 ,"^link?--It is a fishbone always.. and still Amma will be back for the next rain disaster relief ops too. /sorry, Vikas (which is subjective and related to TN context) is not related to politics here.mazhai ninraal, ammavin thendral veesum.ettanai mazhai peidalum, makkalin votu ammvikke!40% clout summava?pudiya constructions thudanga padum very soon"
353,Singha,07 Dec 2015 08:22 ,"imo this disaster gives political and social cover to any right thinking politician/planner to get much needed demolition and construction done, which would otherwise not be possible due to vote bank issues.but they have to approach it with a builder mentality , not slum lord mentality."
354,Singha,07 Dec 2015 08:27 ,its easy to blame Amma but the other formation would have more or less fared the same. I shudder to think what the current INC crew in blr would have done had blr been in the line of fire. would be a lot worse for sure.
355,Rahul M,07 Dec 2015 08:49 ,the FB video of the rescue is not working. here's the youtube version.https://www.youtube.com/watch?v=W1rMCjemwHU
356,ramana,07 Dec 2015 08:55 ,"SwamyG, Since 2012 this forum has been  documenting yearly rain based disasters. See the India and Natural Disaster response thread in tech forum.Even in last three years we had rain based disasters Cyclone Phailin in UttaraKhand in 2013, Vishakapatnam in 2014, now Chennai in 2015. As UB reminds us  of  the 1975 cyclone and later 1977 cyclone that hit Andhra Coast.IOW East Coast India is rain  disaster prone with effects all the way to UttaraKhand.Yet MET and GOI get surprised due to ad hoc response mechanism in Indian Civil Services. Perspective planning is shunned as every officer wants kudos for having saved the world!!!"
357,SaiK,07 Dec 2015 09:03 ,"swamyg, the online copies of the show is taken off.. don't know how much of political pressure they had to remove it. do you have any links? there were 3 parts and I got to see only 1/3, and the rest were taken off/blocked/content removed. the gentleman-doctor-planner was talking with pin-point accuracy against builders and the corrupted license raj setup, and then the part 2, 3 went missing. let me know if you have any link?If amma wishes, she has the power to deny building constructions against MMDA norms. that was the take!"
358,SSridhar,07 Dec 2015 09:05 ,"Why Chennai went down and under - Radhika Merwin, Business LineThe biggest reason for such damage was the excessive, unprecedented flow (over 80000 cusecs at times) in the Adyar river from the Chembarambakkam reservoir. The second and equally important reason was the encroachments on the Adyar and the various lakes in South & West Chennai regions. Dozens of lakes and their watershed areas have disappeared. In places where drainage does not exist, the ground had lost ability to absorb any more water because of the continuous wet spell for over a month. It has been raining since late October. This is the problem in these areas now because the water will take some time to drain now. They were showing on TV about how burials of dead bodies are difficult because water springs like a fountain even at two feet depth. Sitting ducksChennai is no stranger to heavy rains and cyclonic storms. The state of Tamil Nadu has been frequently subjected to cyclonic storms and flooding. The CAG report states that between 1900 and 2009, there were 50 cyclonic storms and, on an average, the State faces one or two severe cyclones during the northeast monsoon period. The low pressure and depression last for days, leading to heavy rainfall and flooding of vulnerable areas. It is inexcusable, then, that there was no disaster preparedness plan. According to the CAG report, the SDMA, constituted in 2008, did not meet even once, nor were State disaster management rules prepared.Even as Chennai city got some respite, there was excessive discharge of water from Chembarambakkam lake — the reservoir had been in surplus because of the heavy rainfall. The sudden discharge that came without warning displaced even more people from their homes. Much of the devastation and chaos could have been averted had the authorities altered the residents beforehand.One of the reasons why this may not have happened is because a large number of reservoirs and barrages in the country are not monitored at all for their water levels {That is not true for the Metrowaater lakes like Chembarambakkam. However, warning doesn't seem to have been issued in time. At the same time, water did not just hurt the people on the banks of the Adyar but also far away in the Airport, for example}. The CAG report states that only eight States out of 29 had prepared emergency action plans for 192 large dams as against a total of 4,728 large dams as of September 2011. The ministry of water resources had not formulated an actionable plan for the management of floods in accordance with NDMA guidelines. There were 4,728 reservoirs and barrages in the country as of September 2011. The Central Water Commission, responsible for conservation and utilisation of water resources in the States, provided inflow forecasts with respect to only 28 reservoirs and barrages.Ineffective responseLet us look at the response systems. It is true that the National Disaster Response Force (NDRF) formed as a special force to deal with all types of disasters, has been initiating massive rescue operations in the last couple of days in Chennai. But despite such elaborate efforts, you still hear appalling stories of families stranded in their homes for days without food or water, with no rescue in sight. The answer may lie in the inadequate and ineffective resources of the NDRF.According to news reports, though there was a clear forecast of heavy rainfall, the State government requisitioned only a few teams of the NDRF. Had there been adequate forces, rescue operations would have been more effective. The shortage of manpower and inadequate specialised training are concerns that are highlighted in the CAG report. Also, the national policy on disaster management 2009 provided that the primary responsibility for disaster management rested with the States.Nothing’s unavoidableThe aim was for each State to equip and train one battalion equivalent force known as the State Disaster Response Force (SDRF). According to the CAG report, till June 2012, only seven States had set up the force — Bihar, Odisha, Rajasthan, Gujarat, Maharashtra, J&K and Nagaland. The need for every State to have its own SDRF team in place is evident from the hurdles the NDRF teams are facing now in Chennai. As many of these teams were called in from the north, the Hindi-speaking personnel have been unable to communicate with distressed residents. Also, precious time was lost in understanding the topography and receiving logistical support from local agencies; this impeded rescue operations.Chennai and the 2013 disaster in Uttarakhand are clear wake-up calls. It is critical that effective disaster managing mechanisms are put in place to reduce the risks and damage from disasters to the maximum extent possible. See here for Lake levels"
359,vina,07 Dec 2015 09:13 ,Prof. Rayudu for DMEOT. Great man.Taught me as well. Died under tragic circumstances when he had a heart attack while riding his scooter on the roads inChennai Madras (I can never call it that name) and no one came to his rescue quickly enough.
360,Javee,07 Dec 2015 09:29 ,"UBji, Because the metro tunnels are submerged with ginormous amount of water in a thickly built area, if they don't take care of this now, caving of ground is a real possibility. Rohit posted a picture of the tunnel head in the metro page, doesn't look so good. Saidapet tunnel head is atleast 400m from Adyar river, it's still a wonder on how the water spilled in to it. The water in our area was less during the rain and started increasing after Adyar got flooded, we never knew this would happen. And unfortunately for us the gradient is towards Teynampet which was where the water came from."
361,Abhay_S,07 Dec 2015 09:46 ,The same story repeats. I was in Hyderabad in 2000 when the city was flooded. there were many articles written about how houses were built on lakes and river banks encroached. a review was promised but nothing has changed.
362,SaiK,07 Dec 2015 10:33 ,"Yeah.. got to see the show. excellent indeed.to sum up, there are multiple axes to this issue1. encroachment to low-lying areas where the water will find its path to flood.2. governance (councilors, mmda, authorities) and corruption to allow 13. people stupidity to buy anything anywhere and jump into the RE bandwagon to make more money4. poor planning and implementation - not engineered to take this crap load of water within a short period of time.5. el Nino effect that did test the 4 above.6. mostly affected people are poor, and who are ignored on a yearly basis. this time it affected the middle class, hence we are talking. [this is sad].7. people don't seek better DM and EF infra.. they don't involve in urban planning nor want to participate, and they feel that is not their problem.8. information management is poor. people should drive the info, and that makes the gov respond. more people complain and push. no gov how much ever corrupt they are, can keep quite."
363,Sridhar K,07 Dec 2015 12:41 ,SSridhar saarAdyar river passes inside the airport walls. Part of the secondary runway actually is a bridge over the riverAdding to the list is breaking of lake bunds to protect their encroached property. It is a frequent cause of flooding in suburbs
364,Prasad,07 Dec 2015 13:01 ,"Yakherderji,problem was that all the lakes around the city were already full and the city was wet as a willing maiden already. When the second spell of rain came dumping another assload, the drainage should've been upto the task to remove all the excess water. But of course it wasnt, since we built IT offices and colleges and houses on those marshlands and river, lake beds. And those very same places got inundated and areas surrounding them got inundated too. If the infra was upto scratch and the canals and rivers were as efficient as they could be, damage would've been a lot lot less. But who listens."
365,SSridhar,07 Dec 2015 13:37 ,"Sridhar K, yes that's true. I was referring to the water sloshing as far away as at the escalators of the departure terminal.You are also right about the lake bunds being deliberately breached by the encroachers so that water didn't enter their areas. In the end though, nothing worked and they only caused more flooding !"
366,Singha,07 Dec 2015 13:40 ,"i believe in mumbai also some kind ""mithi"" river passes within the airport walls.https://www.google.co.in/maps/@19.08989 ... 145,14.76zand various slumlords have taken over adjacent areas too, to make sure it will flood when the time comes."
367,SSridhar,07 Dec 2015 13:44 ,"Chennai’s wettest season comes in hottest year - Rukmini S, The HinduOn December 1, freak weather conditions all came together on one single day to swamp Chennai with the heaviest rainfall in a century. If that was bad news the worse is that it could all happen again. The World Meteorological Organisation has been producing regular updates on the scale of this year’s El Nino, and its expected impact was a significant contributor to the India Meteorological Department’s forecast of a deficient south-west monsoon, a forecast that was spot on.The same weather system was also expected to have an opposite impact on the north-east monsoon — the one that southern India experiences in its winter months — but the impact on the southern monsoon is much less clearly established, said G.P. Sharma, vice-president of meteorology with the private forecaster Skymet Weather.A positive Indian Ocean Dipole — warmer sea temperatures in the western Indian Ocean and a cooler eastern Indian Ocean — kept ocean temperatures high in the south Bay of Bengal resulting in strong weather systems in the South Andaman Sea, Skymet Weather assessed.What happened on December 1, however, when clouds dumped up to 490 mm of rain on parts of Chennai over 24 hours went beyond El Nino. El Nino affects the whole season and is not responsible for individual episodes of intense rain, according to B. Mukhopadhyay, additional director-general of meteorology (research), IMD (Pune). “An individual episode like that on December 1 is a combination of several factors and in every such episode, the combination changes. On December 1, the lower-level moisture supply was high and upper air evacuation of the moisture was also strong. We call this phenomenon upper air divergence, and the effect is that the cloud becomes very intense. Both coincide very rarely,” he said.At the same time, 2015 is on course to being the hottest-ever year recorded both globally, and as was recently confirmed by the IMD. The same holds for ocean temperature. The United States’ National Oceanic and Atmospheric Administration has established that the Indian Ocean’s temperature in October 2015 was the record hottest.“One of the most confidently predicted consequences on warming land and oceans is an increase in evaporation that could provide more fuel for more intense rainstorms on land. The recent extreme rains in Chennai surely seem to fit that trend,” the U.S.-based meteorologist, Eric Holthaus, explained in an email to The Hindu .Such episodes of intense episodic rainfall are only going to become more frequent. In 2009, an Indian Institute of Tropical Meteorology study found an alarming rise in the number and intensity of “extreme point rainfall events” and the 2011 Intergovernmental Panel on Climate Change, too, predicted an increase in the probability of extreme weather events as a result of climate change.If these phenomena explain to some extent the intensity of the rainfall, the flooding is also substantially explained by the civic disrepair that has left nowhere for the water to go, and little means of conveying information.On December 2, PWD officials were releasing 30,000 cusecs {it became 80000 a day later} from the Chembarambakkam reservoir. Consequently, the Adyar was in spate, flooding most parts of the southern and even central parts of the city. PWD officials insist that the discharge was necessary as they could not afford to risk the safety of the reservoir.While the flooding of the southern parts is recurring during winter, the flooding in the heart of the city exposed the government’s unpreparedness in anticipating the floods based on water release into the Adyar and in disseminating information in advance for the residents to act.The worst affected were the southern suburbs that witnessed an unplanned real estate boom in the last decade with unapproved layouts springing up adjacent to wetlands and water bodies. Since the panchayats are unable to regulate unauthorised construction, residential development in low-level areas has mushroomed. Since the channels are also blocked, the inundation lasts longer.Some time ago, there was talk of delineating river corridors and mapping of flood plain zones to enable the residents to know the flood risk factor of their localities but it did not materialise.Added to this was the inadequacy of drains. Most parts of the old city were relatively safe from flooding this time. Of the Corporation’s area, the 172 sq.km of the old city have storm water drains while the remaining 254 sq.km have no storm water drains but only drains constructed by the local bodies that are not connected to the rivers.As of now, civic officials say the storm water drains could handle only 3 cm of rainfall an hour. With expertise from the Netherlands and other European nations, they are working on a design to handle 6.8 cm of rainfall. The city is also getting World Bank funding to the tune of Rs. 1,000 crore for developing watersheds in the Adyar and Cooum basins. Thirty-nine packages have been finalised, and work orders issued. Work on the Kosasthalaiyar and Kovalam basins has been delayed as no agency has come forward to fund the projects, officials say."
368,shiv,07 Dec 2015 13:52 ,"vina wrote:Prof. Rayudu for DMEOT. Great man.Taught me as well. Died under tragic circumstances when he had a heart attack while riding his scooter on the roads inChennai Madras (I can never call it that name) and no one came to his rescue quickly enough.Vina in the days when it was called Madras there was no thrombolysis, no angioplasty, no bypass. Death was normal"
369,shiv,07 Dec 2015 13:58 ,"UlanBatori wrote:Point is, all those are very possible. It rains in November/December in Chennai. Rains very heavily on some days. Back in 1975 there was a cyclone that seemed headed straight for IIT hostels as per radio report at 1am, when I went to sleep confident that the Design of Machine Elements final exam would be postponed (hopefully cancelled entirely...). Somewhere around 2am it (meaning cyclone not exam) changed course and slammed some 100 miles south of Chennai.It was 1972. I was closer to that 100 miles south place - in Pondicherry that year - 20 km from Cuddalore. Walked at 45 degree angle leaning forward against the wind. Was brainless enough to think it was fun.http://www.imd.gov.in/section/nhac/stat ... ory-bb.htmDecember 1-8,1972: Crossed Tamilnadu coast close to and north of Cudalore at 2330 UTC on 5th December and was within 50 km WNW of Cuddalore at 0300 UTCon December 6. Maximum wind speed recorded at Cuddalore was 111 KMPH to 148 KMPH (60-80) between 2230 UTC of 5th & 0230 UTC of 6th.80 People killed and 30,000 people rendered homeless in Madras due to flood.Total loss Rs. 40 crores."
370,ramana,07 Dec 2015 14:21 ,"shiv, We had one  in Nov 19756  also. Quite a deluge."
371,vina,07 Dec 2015 14:29 ,"Vina in the days when it was called Madras there was no thrombolysis, no angioplasty, no bypass. Death was normalBypass yes, the other two no. Anyways, docs back then didn't have the statins we have today to manage cholesterol etc , nor were they active as now in intervening and screening for heart risk factors, especially if diabetic and other stuff. Yes. You are right. Death was ""normal""."
372,ramana,07 Dec 2015 14:45 ,In  OAT they played a Frenec Molnar film. Prof. Rayudu in the class asked what the hell the movie was all about? SO I told him its  a  metaphor  of Europe before WWI where the states were flush with new weapons and ended up fighting and led to awful destruction. So he says why didn't they have a note or explanation on the screen before the film started. Or film  club give a brief intro. I said most likely the Film club didn't know what it was about. He  taught us to always have lots of  margin for unexpected loads due to incorrect usage.I aero its called look for margin!
373,chaanakya,07 Dec 2015 17:13 ,"Airport functioned with Airindia and Jetairways operating flights. Albeit belatedly. Half of the terminal check in counters were not functioning. I was taken by AI staff to the other side where normally private airlines have check in counters. XBIS of spicejet was used to scan the luggage. Otherwise process was smooth. For once AirIndia and other airlines waited for full complement of passengers to arrive before departing. Also got a phone call on the way. Airport has been cleaned totally. But carpetted area was cordoned off and chairs arranged along the carpet border. One of the cleaning lady informed that water from runway side had entered the ground floor departure. Went to look for it. but seemed clean. Escalators were operational.Saw flood damages  from Tambaram onwards. Roads (GST) was damaged in few places. There was no signs of Pallavarm flyover being inundated as claimed in news report. Water did reach up to entry to the flyover. Must be some other flyover.Life was limping back to normal and transport facilities worked. People  on the road trying to resume their routine.Fields were inundated and more rains would only cause flooding.All lakes seemed full to the brim ( on the way) and as seen from Air. Water was still draining. Bird's eye view gave idea that north and north west of chennai were still having lots of water and colonies surrounded, marooned.Rivers Adayar and cooum and another one ( don't recall the name) were full but calmer now. Embankments were not visible.Lot of folks still need relief , food supplies , medicine , water, blankets,.Sanitation is required to prevent disease outbreak. Mosquito population seemed more in airport.people are resilient. They mostly depended on volunteers and Armed forces and NDRF. Themselves organised efforts. read some stories in Indian express local edition. Once fourth year engineering student of Anna University went all the way to some slum area to donate first year civil engineering books to a boy whose books got damaged by flood waters. Another person rescued some stranded people and one of them was pregnant, delivered a girl child two days later and was named after the rescuer Md yunus, who is currently in Cuddalore.@saralux I am not a true chenniite. Can never be. being a Bihari , I can never be true Tambi also.  My karmabhumi is down south of chennai. Was  there on 29th to second when I had left in downpour. Yet my place was equally ravaged except that power got restored quickly. Top skin of roads were tattered. I  have seen enough cyclonic damages  and all major calamities that TN has faced in last two decades and know abt them and the responses( world class with TN actually setting the standards in these matters). However,  Down south people snigger at someone being chennaiite and the Tamizh version they speak ( no disrespect from me). For them ( trichy and south of it) chennaiites are close brothers of lootyens. population is mixed with andhra influence and language is corrupted. Hope this flood has shown  enough light on strength of their character to change opinion. I myself admire them.@JEM I did not mean to preach proselytisation though it is not banned in TN."
374,SaiK,07 Dec 2015 17:17 ,"Prasad wrote:...If the infra was upto scratch and the canals and rivers were as efficient as they could be, damage would've been a lot lot less. But who listens.two things: What is the metrics collection process? Is there an 'as simple as glass/transparent pipe indicator' that steps down for people to look at water levels underground?Is the design intended for this influx capacity and rate?on the listening part, only you and I have to shake hands. others and aam out there will have problems. that is the reactive cultural part that is hard to change. so, the best way to yak herd is create artificial floods often area-wise and wake them up to realities of the future. tough luck!-------------------mosquito bourne deaths might be the next high on the data. keep a check"
375,chaanakya,07 Dec 2015 17:23 ,And yes Chennai was sunny. Light clouds..
376,SaiK,07 Dec 2015 17:27 ,"wed-thu / 80% thunderstorm.looking at the weather patterns, the next salvo would be much earlier than you might think.they will wake up again to say, we again kept quiet for the 2015 warnings. well, in a reactive setup.. the gov bodies can chase people away in advance [for the loot-boot operatives to receive disaster claim chunks]."
377,SwamyG,07 Dec 2015 18:09 ,"http://indiafacts.org/chennai-rains-wha ... rom-india/The stranger not only responded to the call but immediately offered to search for my friend’s wife and daughter and report back on their safety. He waded through chest-deep water, which was contaminated because sewer lines had burst open, for an hour to locate the woman and the infant. They were safe but were without milk and other necessities. He then again waded through sewage water located a pharmacy, got some dried milk powder and water bottles, returned and gave it to them. He had been soaking in sewage water for nearly four hours by then. He then called my friend to report on their safety. I can never think of westerners (barring honorable exceptions) listing their phone numbers in public domain and inviting strangers to live with them. If the West is guided by paranoia, India seems to be guided by trust."
378,SwamyG,07 Dec 2015 18:15 ,"SaiK: Sorry, I do not have a link. If I find, I will send it out to you. Like you mentioned it had doctors, engineers, councilors, builders, journalists and aam junta. One has to ignore or even bit the teeth for some of its stances and views, but altogether it is good for the people.The foremost thing is public awareness, and their subsequent involvement in all the processes as good citizens. If there was an entitlement attitude or tendency to blame the government, those are changing. Social Media rocks !!! -  Almost all the work was coordinated on FB, WhatsApp and Twitter."
